En03;216319;3;G5a;Profession du père;FPCLCA;CHAUFFEUR;CHAUFFEUR;RC*;641A - Conducteurs routiers et grands routiers;99;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;BA10a;Profession principale;PCLCA;CHAUFFEUR CAMION;CHAUFFEUR CAMION;RC*;641A - Conducteurs routiers et grands routiers;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;BA22b;Nom de l'employeur;NOMSOC;COMMUNE DE TUBUAI;MAIRIE;-;-;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;BA29;Nom de l'employeur;EMPL;COMMUNE DE TUBUAI;-;-;-;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;BB3;Echelle / échelon / niveau / indice;GRADEC;9999999999999999999999999999999999999999;-;-;-;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;CUISINIER;CUISINIER;RC*;636D - Cuisiniers et commis de cuisine;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;D60;Spécialité formation non-formelle;ETMSPA;CONDUCTEUR POIDS LOURDS;-;-;-;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;E12a;Activité principale année précédente;EACTIV;MAIRIE;NULL;NULL;NULL;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;G15a;Profession de la mère;MPCLCA;ARTISANE;ARTISANE;RC*;214F;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216320;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;7;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;C6a;Profession antérieure;APCLCA;AIDE SOIGNANTE;AIDE SOIGNANTE;RCS;526A - Aides-soignants;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;C8;Activité principale employeur;AACTIV;SANTE;SANTE;CCS;8610Z - Activités hospitalières;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;D20;Diplôme le plus élevé;DIPINTA;BAC GENERALE;BAC GENERALE;NULL;4700110a;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;D21;Spécialité du diplôme;DIPSCDA;SCIENTIFIQUE;SCIENTIFIQUE;-;0530;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;1ER ANNEE LICENCE;1ER ANNEE LICENCE;RCS;39992;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;G15a;Profession de la mère;MPCLCA;INSTITUTRICE;INSTITUTRICE;RC*;421B - Professeurs des écoles;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;1;G5a;Profession du père;FPCLCA;CHAUFFEUR;CHAUFFEUR;RC*;641A - Conducteurs routiers et grands routiers;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BA10a;Profession principale;PCLCA;MONITEUR AGRICOLE;MONITEUR AGRICOLE;RC*;422C - Maîtres auxiliaires et professeurs contractuels de l'enseignement secondaire;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BA22b;Nom de l'employeur;NOMSOC;RSMA;ARMEE;-;-;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BA29;Nom de l'employeur;EMPL;RSMA;-;-;-;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;ARMEE;ARMEE;CCS;8422Z - Défense;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BB3;Echelle / échelon / niveau / indice;GRADEC;SERGENT CHEF;-;-;-;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BE6a;Activité économique établissement;CACTIV;ARMEE;ARMEE;CCS;8422Z;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;BE8a;Profession à l'entrée dans l'entreprise;CPCLCA;MILITAIRE;MILITAIRE;RCS;532C - Hommes du rang (sauf pompiers militaires)*;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;D20;Diplôme le plus élevé;DIPINTA;BEP;BEP;NULL;5100254s;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;D21;Spécialité du diplôme;DIPSCDA;STRUCTURES METALLIQUES;STRUCTURES METALLIQUES;-;0732;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;BAC PROFESSIONNEL;BAC PROFESSIONNEL;CCS;40000;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;D60;Spécialité formation non-formelle;ETMSPA;CONDUITE D'APPAREIL INDUSTRIEL;-;-;-;79;Gestionnaire 01;01;0;Enquêteur 03
En03;216352;2;E12a;Activité principale année précédente;EACTIV;ARMEE;NULL;NULL;NULL;79;Gestionnaire 01;01;0;Enquêteur 03
En04;216353;1;BA10a;Profession principale;PCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;1;BA22b;Nom de l'employeur;NOMSOC;PARTICULIER;NULL;-;-;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;1;BA29;Nom de l'employeur;EMPL;PARTICULIER;-;-;-;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;1;C6a;Profession antérieure;APCLCA;AGRICULTEUR;AGRICULTEUR;RC*;691E - Ouvriers agricoles sans spécialisation particulière;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CETAD;CETAD;C_C;NULL;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;1;D39;Année d'études atteinte et diplôme préparé (2e essai);NIVINTB;CAP;CAP;CCS;50000;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;2;BA10a;Profession principale;PCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;2;BA22b;Nom de l'employeur;NOMSOC;PARTICULIER;NULL;-;-;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;2;BA29;Nom de l'employeur;EMPL;PARTICULIER;-;-;-;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;2;BA51;Profession dans autre activité;SPCLCA;PECHEUR;PECHEUR;RC*;122C;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CETAD;CETAD;C_C;NULL;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216353;2;D39;Année d'études atteinte et diplôme préparé (2e essai);NIVINTB;CAP;CAP;CCS;50000;15;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BA10a;Profession principale;PCLCA;CONSEILLER MUNICIPALE;CONSEILLER MUNICIPALE;RC*;333F - Personnels administratifs de catégorie A des collectivités locales et hôpitaux publics (hors Enseignement, Patrimoine);27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BA22b;Nom de l'employeur;NOMSOC;COMMUNE DE TUBUAI;MAIRIE;-;-;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BA29;Nom de l'employeur;EMPL;COMMUNE DE TUBUAI;-;-;-;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BA51;Profession dans autre activité;SPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BB3;Echelle / échelon / niveau / indice;GRADEC;ELUS;-;-;-;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;BE6a;Activité économique établissement;CACTIV;ADMINISTRATION;ADMINISTRATION;CCS;8411Z;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;D20;Diplôme le plus élevé;DIPINTA;BEPC;BEPC;NULL;6400100a;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;D60;Spécialité formation non-formelle;ETMSPA;ADMINISTRATION DES COLLECTIVITES TERRITORIALES;-;-;-;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;E12a;Activité principale année précédente;EACTIV;MAIRIE;NULL;NULL;NULL;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;C6a;Profession antérieure;APCLCA;SECRETAIRE;SECRETAIRE;RC*;523A - Adjoints administratifs de la fonction publique (y c. enseignement)*;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;C8;Activité principale employeur;AACTIV;ADMINISTRATION;ADMINISTRATION;CCS;8411Z - Administration publique générale;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;D20;Diplôme le plus élevé;DIPINTA;CEPE;CEPE;C_C;NULL;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;D23;Diplôme le plus élevé (2e essai);DIPINTB;CEPE;CEPE;C_C;NULL;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;D24;Spécialité du diplôme (2e essai);DIPSCDB;FORMATION GENERALE;FORMATION GENERALE;-;0011;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;D60;Spécialité formation non-formelle;ETMSPA;RELIGION;-;-;-;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;G15a;Profession de la mère;MPCLCA;SECRETAIRE;SECRETAIRE;RC*;542A - Secrétaires;27;Gestionnaire 01;01;0;Enquêteur 04
En04;216355;2;G5a;Profession du père;FPCLCA;PAYSAGISTE;PAYSAGISTE;RC*;471A - Techniciens d'étude et de conseil en agriculture, eaux et forêt;27;Gestionnaire 01;01;0;Enquêteur 04
En03;216357;1;BA10a;Profession principale;PCLCA;ANIMATRICE;ANIMATRICE;RC*;435B - Animateurs socioculturels et de loisirs;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;BA22b;Nom de l'employeur;NOMSOC;CPCV;CENTRE DE VACANCE;-;-;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;BA29;Nom de l'employeur;EMPL;CPCV;-;-;-;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;CENTRE DE VACANCE;CENTRE DE VACANCE;CCS;5520Z - Hébergement touristique et autre hébergement de courte durée;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;C6a;Profession antérieure;APCLCA;ANIMATEUR FORMATION;ANIMATEUR FORMATION;RC*;423B - Formateurs et animateurs de formation continue;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;C8;Activité principale employeur;AACTIV;ARMEE;ARMEE;CCS;8422Z - Défense;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;D20;Diplôme le plus élevé;DIPINTA;BAC TECHNOLOGIE;BAC TECHNOLOGIE;NULL;4300310t;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;D21;Spécialité du diplôme;DIPSCDA;STMG;STMG;-;0410;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;1ER ANNEE LICENCE;1ER ANNEE LICENCE;RCS;39992;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;D60;Spécialité formation non-formelle;ETMSPA;RELIGION;-;-;-;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;E12a;Activité principale année précédente;EACTIV;ARMEE;ARMEE;CCS;8422Z - Défense;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;1;E9a;Profession année dernière;EPCLCA;ANIMATEUR DE FORMATION;ANIMATEUR DE FORMATION;RC*;423B - Formateurs et animateurs de formation continue;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;2;C6a;Profession antérieure;APCLCA;AGRICULTEUR;AGRICULTEUR;RC*;691E - Ouvriers agricoles sans spécialisation particulière;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;2;C8;Activité principale employeur;AACTIV;ADMINISTRATION;ADMINISTRATION;CCS;8411Z - Administration publique générale;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;2;D20;Diplôme le plus élevé;DIPINTA;BTA;BTA;NULL;4230212s;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;2;D21;Spécialité du diplôme;DIPSCDA;AGRICULTURE ELEVAGE;AGRICULTURE ELEVAGE;-;0811;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;2;D60;Spécialité formation non-formelle;ETMSPA;RELIGION;-;-;-;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216357;2;G5a;Profession du père;FPCLCA;INSTITUTEUR;INSTITUTEUR;RC*;421B - Professeurs des écoles;31;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;BA10a;Profession principale;PCLCA;SECRETAIRE;SECRETAIRE;RC*;542A - Secrétaires;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;BA22b;Nom de l'employeur;NOMSOC;TANEPAU ANDRE;ESPACE VERT;-;-;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;BA23a;Activité économique de l'entreprise / patente;ACTIV;ESPACE VERT;ESPACE VERT;CCS;NULL;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;D20;Diplôme le plus élevé;DIPINTA;DNB;DNB;NULL;6400100a;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CAP;CAP;CCS;50000;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;E12a;Activité principale année précédente;EACTIV;TOURISME;TOURISME;CCS;NULL;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;E9a;Profession année dernière;EPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;1;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;2;BA10a;Profession principale;PCLCA;JARDINIER;JARDINIER;RC*;631A - Jardiniers;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;2;BA23a;Activité économique de l'entreprise / patente;ACTIV;ESPACE VERT;ESPACE VERT;CCS;NULL;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;2;BA51;Profession dans autre activité;SPCLCA;BUCHERON;BUCHERON;RC*;122B;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;3EME;3EME;CCS;64000;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;2;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;23;Gestionnaire 01;01;0;Enquêteur 03
En03;216358;2;G5a;Profession du père;FPCLCA;CONSEILLER MUNICIPAL;CONSEILLER MUNICIPAL;RC*;333F - Personnels administratifs de catégorie A des collectivités locales et hôpitaux publics (hors Enseignement, Patrimoine);23;Gestionnaire 01;01;0;Enquêteur 03
En03;216359;1;C6a;Profession antérieure;APCLCA;ENSEIGNANT;ENSEIGNANT;RC*;422A - Professeurs d'enseignement général des collèges;3;Gestionnaire 01;01;0;Enquêteur 03
En03;216359;1;C8;Activité principale employeur;AACTIV;ENSEIGNEMENT;ENSEIGNEMENT;CCS;8531Z - Enseignement secondaire général;3;Gestionnaire 01;01;0;Enquêteur 03
En03;216359;1;D20;Diplôme le plus élevé;DIPINTA;BEP;BEP;NULL;5100255s;3;Gestionnaire 01;01;0;Enquêteur 03
En03;216359;1;D21;Spécialité du diplôme;DIPSCDA;ELECTRICIEN;ELECTRICIEN;-;0713;3;Gestionnaire 01;01;0;Enquêteur 03
En03;216359;1;G5a;Profession du père;FPCLCA;ARCHITECTE;ARCHITECTE;RC*;312F;3;Gestionnaire 01;01;0;Enquêteur 03
En04;216361;1;C6a;Profession antérieure;APCLCA;VENDEUSE;VENDEUSE;RC*;553A;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;C8;Activité principale employeur;AACTIV;MAGASIN DE JOUET;MAGASIN DE JOUET;CCS;4765Z - Commerce de détail de jeux et jouets en magasin spécialisé;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;D20;Diplôme le plus élevé;DIPINTA;CEPE;CEPE;C_C;NULL;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;D23;Diplôme le plus élevé (2e essai);DIPINTB;CAP;CAP;CCS;NULL;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;D24;Spécialité du diplôme (2e essai);DIPSCDB;FORMATION GENERALE;FORMATION GENERALE;-;0011;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;2EME ANNEE BAC;2EME ANNEE BAC;C_R;58883;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;D39;Année d'études atteinte et diplôme préparé (2e essai);NIVINTB;BAC;BAC;C_C;NULL;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;G15a;Profession de la mère;MPCLCA;ARTISAN;ARTISAN;RC*;214F;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;1;G5a;Profession du père;FPCLCA;OUVRIER ROUTIER;OUVRIER ROUTIER;RC*;671B;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;C6a;Profession antérieure;APCLCA;CONSEILLER MUNICIPALE;CONSEILLER MUNICIPALE;RCS;333F - Personnels administratifs de catégorie A des collectivités locales et hôpitaux publics (hors Enseignement, Patrimoine);11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;C8;Activité principale employeur;AACTIV;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;D20;Diplôme le plus élevé;DIPINTA;CAP;CAP;CCS;5000000m;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;D21;Spécialité du diplôme;DIPSCDA;FORMATION GENERALE;FORMATION GENERALE;-;0011;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;D23;Diplôme le plus élevé (2e essai);DIPINTB;CE;CE;CCS;NULL;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;D24;Spécialité du diplôme (2e essai);DIPSCDB;FORMATION GENERALE;FORMATION GENERALE;-;0011;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216361;2;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;11;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;1;C6a;Profession antérieure;APCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;1;C8;Activité principale employeur;AACTIV;AGRICULTURE;AGRICULTURE;CCS;0111Z - Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;4EME;4EME;CCS;79993;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;1;E9a;Profession année dernière;EPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;691E - Ouvriers agricoles sans spécialisation particulière;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;1;G15a;Profession de la mère;MPCLCA;AGRICULTRICE;AGRICULTRICE;RC*;111F;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;2;C6a;Profession antérieure;APCLCA;SECRETAIRE;SECRETAIRE;RC*;523A - Adjoints administratifs de la fonction publique (y c. enseignement)*;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;2;C8;Activité principale employeur;AACTIV;SANTE;SANTE;CCS;8610Z - Activités hospitalières;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;2;D20;Diplôme le plus élevé;DIPINTA;BEP;BEP;NULL;5100324t;43;Gestionnaire 01;01;0;Enquêteur 04
En04;216362;2;D21;Spécialité du diplôme;DIPSCDA;SECRETARIAT;SECRETARIAT;-;0415;43;Gestionnaire 01;01;0;Enquêteur 04
En03;216363;1;C6a;Profession antérieure;APCLCA;INSTALLATEUR TELEPHONE;INSTALLATEUR TELEPHONE;RC*;681B - Ouvriers non qualifiés du second oeuvre du bâtiment;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;1;C8;Activité principale employeur;AACTIV;TELECOM;TELECOM;CCS;6110Z - Télécommunications filaires;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CE2;CE2;CCS;79991;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;1;G15a;Profession de la mère;MPCLCA;ARTISANE;ARTISANE;RC*;214F;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;1;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;BA10a;Profession principale;PCLCA;PROFESSEUR DES ECOLES;PROFESSEUR DES ECOLES;RC*;421B - Professeurs des écoles;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;BA22b;Nom de l'employeur;NOMSOC;EDUCATION NATIONAL;ENSEIGNEMENT;-;-;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;BA29;Nom de l'employeur;EMPL;EDUCATION NATIONAL;-;-;-;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;BA32a;Activité économique de l'établissement employeur;ACTIVA;ENSEIGNEMENT;ENSEIGNEMENT;CCS;8531Z - Enseignement secondaire général;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;BB3;Echelle / échelon / niveau / indice;GRADEC;HORS CLASSE;-;-;-;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;BE6a;Activité économique établissement;CACTIV;ENSEIGNEMENT;ENSEIGNEMENT;CCS;8531Z;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;D20;Diplôme le plus élevé;DIPINTA;LICENCE;LICENCE;NULL;2000131a;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;D21;Spécialité du diplôme;DIPSCDA;LETTRES (SAI);LETTRES (SAI);-;0220;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;E12a;Activité principale année précédente;EACTIV;ENSEIGNEMENT;NULL;NULL;NULL;3;Gestionnaire 01;02;0;Enquêteur 03
En03;216363;2;G15a;Profession de la mère;MPCLCA;FEMME DE MENAGE;FEMME DE MENAGE;RC*;563C - Employés de maison et personnels de ménage chez des particuliers;3;Gestionnaire 01;02;0;Enquêteur 03
En04;216365;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;3EME GENERALE;3EME GENERALE;CCS;64000;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;1;D60;Spécialité formation non-formelle;ETMSPA;CUISINE;-;-;-;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;1;E12a;Activité principale année précédente;EACTIV;ARMEE;ARMEE;CCS;8422Z - Défense;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;1;E9a;Profession année dernière;EPCLCA;CUISINIERE;CUISINIERE;RC*;636D - Cuisiniers et commis de cuisine;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;1;G15a;Profession de la mère;MPCLCA;AIDE MATERNELLE;AIDE MATERNELLE;RC*;563A - Assistantes maternelles, gardiennes d'enfants, familles d'accueil;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;BA10a;Profession principale;PCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;BA22b;Nom de l'employeur;NOMSOC;PARTICULIER;NULL;-;-;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;BA29;Nom de l'employeur;EMPL;PARTICULIER;-;-;-;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;BA51;Profession dans autre activité;SPCLCA;PECHEUR;PECHEUR;RC*;122C;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CAP;CAP;CCS;50000;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;E12a;Activité principale année précédente;EACTIV;AGRICULTURE;AGRICULTURE;CCS;0111Z - Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;E9a;Profession année dernière;EPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216365;2;G5a;Profession du père;FPCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;67;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;1;BA10a;Profession principale;PCLCA;AIDE MATERNELLE;AIDE MATERNELLE;RC*;563A - Assistantes maternelles, gardiennes d'enfants, familles d'accueil;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;1;BA22b;Nom de l'employeur;NOMSOC;COMMUNE;MAIRIE;-;-;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;1;BA29;Nom de l'employeur;EMPL;COMMUNE;-;-;-;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;1;BA32a;Activité économique de l'établissement employeur;ACTIVA;MAIRIE;MAIRIE;CCS;8411Z - Administration publique générale;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;1;D38;Année d'études atteinte et diplôme préparé;NIVINTA;CAP;CAP;CCS;50000;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;BA10a;Profession principale;PCLCA;AGRICULTEUR;AGRICULTEUR;RC*;111F;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;BA22b;Nom de l'employeur;NOMSOC;PARTICULIER;NULL;-;-;63;Gestionnaire 01;01;0;Enquêteur 04
En04;216366;2;BA29;Nom de l'employeur;EMPL;PARTICULIER;-;-;-;63;Gestionnaire 01;01;0;Enquêteur 04
